iter	RMSE
413	0.07949499978
414	0.07939904
415	0.07930321906
416	0.07924916905
417	0.07916291345
418	0.07910753883
419	0.07902076156
420	0.07899063021
421	0.07893159625
422	0.07888260169
423	0.07878002297
424	0.07868873273
425	0.07860655276
426	0.07849709947
427	0.07840084033
428	0.07833103682
429	0.07826966089
430	0.07820014663
431	0.07813019069
432	0.07801728943
433	0.07795689125
434	0.07787786181
435	0.07776953352
436	0.07770227119
437	0.07761677096
438	0.07754721825
439	0.07747676515
440	0.07743246467
441	0.07738228511
442	0.07736725853
443	0.07728765873
444	0.07722376769
445	0.07712025283
446	0.07701725461
447	0.07692487915
448	0.07690975618
449	0.07689658826
450	0.0768243411
451	0.07675436479
452	0.07666864937
453	0.07659466806
454	0.07658188801
455	0.07649794504
456	0.07644268756
457	0.07635680254
458	0.07627073607
459	0.07621316893
460	0.07615582238
461	0.07614104892
462	0.07604752549
463	0.07595744156
464	0.07587538628
465	0.07582677131
466	0.07574646196
467	0.07573239088
468	0.07566544748
469	0.07565276978
470	0.07556559174
471	0.07553922954
472	0.0754697253
473	0.07545851577
474	0.07539981834
475	0.07532713934
476	0.07525064064
477	0.07516320105
478	0.07507891374
479	0.0749990765
480	0.07490791307
481	0.0748351102
482	0.07482156836
483	0.07478139942
484	0.07475458745
485	0.07470098609
486	0.0746744542
487	0.07461487467
488	0.07458672379
489	0.074512954
490	0.074491683
491	0.0744193571
492	0.07440974312
493	0.07433797638
494	0.07427209511
495	0.0742125986
496	0.0741319375
497	0.07405726834
498	0.0739897985
499	0.07394311267
500	0.07381889163
501	0.07378507183
502	0.07370720233
503	0.07365366393
504	0.07355986373
505	0.073500798
506	0.0733710689
507	0.07328999013
508	0.07321225493
509	0.07312161019
510	0.07305590048
511	0.07295755519
512	0.07288708384
513	0.07283309406
514	0.07275138171
515	0.07274199918
516	0.07264852935
517	0.07260103329
518	0.07247972683
519	0.07242029994
520	0.07233345231
521	0.07226331021
522	0.07220506058
523	0.07214998281
524	0.07211025762
525	0.07205237532
526	0.07198351049
527	0.07192374477
528	0.07186025002
529	0.07180488012
530	0.07174706419
531	0.07169219567
532	0.07164438419
533	0.07154291556
534	0.07145696275
535	0.07137834105
536	0.07131845335
537	0.07123034131
538	0.07116596203
539	0.0710883007
540	0.07101630794
541	0.07097699751
542	0.07091364834
543	0.07090103413
544	0.07077356733
545	0.07069677047
546	0.0706182353
547	0.07054004302
548	0.07045844621
549	0.07038325809
550	0.07028476493
551	0.0702272604
552	0.07015753915
553	0.0700994401
554	0.07005416409
555	0.07002550992
556	0.0699460254
557	0.06986734535
558	0.06979117788
559	0.06972214281
560	0.06966835815
561	0.06963438239
562	0.06957734804
563	0.06955365728
564	0.06946645961
565	0.06938536474
566	0.06931740816
567	0.06923826225
568	0.06916723163
569	0.06908440685
570	0.06900534961
571	0.068994402
572	0.06895960612
573	0.06894298842
574	0.06887594009
575	0.06880845744
576	0.06880002455
577	0.06873447135
578	0.06868765014
579	0.06861545812
580	0.06854909036
581	0.06848745717
582	0.0684252206
583	0.06832596986
584	0.0682517422
585	0.06819736632
586	0.06809731694
587	0.06803057739
588	0.06797192402
589	0.06790673564
590	0.06786237339
591	0.06779975118
592	0.06775172899
593	0.06768523437
594	0.06761152732
595	0.06752946837
596	0.06750327278
597	0.06743338637
598	0.06736347116
599	0.06730750794
600	0.06723423858
601	0.06720666823
602	0.06715425783
603	0.06708733048
604	0.06702582282
605	0.06691653998
606	0.0668457065
607	0.0667892722
608	0.06672836934
609	0.06665777278
610	0.06660232028
611	0.06654211109
612	0.0665124066
613	0.06644441518
614	0.06635534551
615	0.06630356527
616	0.06624119845
617	0.06618910443
618	0.0661370798
619	0.06606842126
620	0.06603710248
621	0.06597367471
622	0.06594079357
623	0.065904007
624	0.06586512509
625	0.06581105025
626	0.06576572806
627	0.06571753787
628	0.0657084069
629	0.0656981001
630	0.06566401243
631	0.06562634533
632	0.06555515707
633	0.06547611173
634	0.0654418446
635	0.06538986153
636	0.06533624596
637	0.06528848932
638	0.06521637191
639	0.06516854611
640	0.06512297749
641	0.06509075698
642	0.06504369848
643	0.0649925774
644	0.06495688396
645	0.06491828006
646	0.06487176717
647	0.06481176713
648	0.06473665221
649	0.06472926391
650	0.06466292597
651	0.0646108156
652	0.06459908557
653	0.06454826398
654	0.06444737236
655	0.06433413707
656	0.06427575757
657	0.06426328263
658	0.06419684008
659	0.06412735828
660	0.06408629187
661	0.06405336749
662	0.06401648183
663	0.06396051606
664	0.06391988451
665	0.06386099506
666	0.06379320059
667	0.06377702391
668	0.06377037034
669	0.06372407682
670	0.06370100043
671	0.06369231728
672	0.06363659659
673	0.06356953738
674	0.0635317343
675	0.06348821276
676	0.06343436417
677	0.06338349258
678	0.0633760667
679	0.06329680187
680	0.06324478567
681	0.06323718963
682	0.06323047869
683	0.06317164768
684	0.06311459079
685	0.06309484719
686	0.06308457501
687	0.06303789246
688	0.06298325737
689	0.06292415011
690	0.06284912259
691	0.0627806721
692	0.06272662798
693	0.06272030891
694	0.06264612685
695	0.0625875346
696	0.06251879363
697	0.06247442362
698	0.06239487569
699	0.0623576408
700	0.06232926056
701	0.06225876348
702	0.06217870007
703	0.0621121576
704	0.06205290219
705	0.06201933497
706	0.06197074576
707	0.06196475236
708	0.06195632436
709	0.06190238391
710	0.06189345095
711	0.06185341804
712	0.06183724367
713	0.06183205037
714	0.06178427496
715	0.06177855416
716	0.06177296464
717	0.06171113457
718	0.06166525627
719	0.06165893094
720	0.06165355695
721	0.06164663185
722	0.06164122812
723	0.06162186259
724	0.06156030102
725	0.06147453234
726	0.0614694348
727	0.06137579365
728	0.06131214966
729	0.06130518624
730	0.06130025323
731	0.0612953749
732	0.06129074519
733	0.06122686931
734	0.06122004349
735	0.06121595408
736	0.06121009302
737	0.06120386828
738	0.06117682576
739	0.06117240766
740	0.06112918677
741	0.06112374322
742	0.06111322707
743	0.06106636425
744	0.06100868193
745	0.06095421152
746	0.06091113979
747	0.060859806
748	0.06085220418
749	0.06081690751
750	0.06081334418
751	0.06074034389
752	0.0607246506
753	0.06072072424
754	0.06065244228
755	0.06059826651
756	0.06059463572
757	0.06055050683
758	0.06054374857
759	0.06054020007
760	0.06053672614
761	0.06053311844
762	0.0604658359
763	0.06046244038
764	0.06039694219
765	0.06031797298
766	0.06025358992
767	0.06019131684
768	0.06018802146
769	0.06015003974
770	0.06010555937
771	0.06006656487
772	0.06003064542
773	0.06002638373
774	0.05998454862
775	0.05995679285
776	0.05989944267
777	0.05984632304
778	0.05977134101
779	0.05973404857
780	0.05969626781
781	0.0596434293
782	0.05960889883
783	0.05955668974
784	0.05950937011
785	0.0595059975
786	0.05950055281
787	0.05941891035
788	0.05941450291
789	0.05935117385
790	0.05930379408
791	0.05926511794
792	0.05924148492
793	0.05919751529
794	0.05919134073
795	0.05911766476
796	0.05907897166
797	0.05903921787
798	0.05899742098
799	0.05896645538
800	0.05894531753
801	0.05886935072
802	0.05881415057
803	0.05875457477
804	0.05871686566
805	0.05865119569
806	0.0585995425
807	0.05856256385
808	0.05855902299
809	0.05850542532
810	0.05843311996
811	0.05839023207
812	0.05831610997
813	0.05822817526
814	0.05822568894
815	0.05814895716
816	0.05810245098
817	0.05801934301
818	0.05801608847
819	0.0579661031
820	0.05791325876
821	0.05781299799
822	0.05773979356
823	0.05768522796
824	0.05764233825
825	0.05760160281
826	0.05756685902
827	0.05749936323
828	0.05749651388
829	0.0574399838
830	0.05738636837
831	0.05732267964
832	0.05729236629
833	0.05721914238
834	0.05717382938
835	0.05712507849
836	0.05710430714
837	0.05706412486
838	0.05702633897
839	0.05696587577
840	0.05693793191
841	0.05688912205
842	0.05685504963
843	0.05684521485
844	0.05679576052
845	0.05676445948
846	0.05671065147
847	0.05669121684
848	0.05664630717
849	0.0566113123
850	0.05656868421
851	0.05651942533
852	0.05649009353
853	0.05646641476
854	0.05645983977
855	0.05641055966
856	0.0563380772
857	0.05632490974
858	0.05627816304
859	0.05623827781
860	0.05620435625
861	0.05614327405
862	0.05610555221
863	0.05605495533
864	0.0559927513
865	0.05595480908
866	0.05592384917
867	0.05587129614
868	0.05582513871
869	0.05577063692
870	0.05570280088
871	0.05567825306
872	0.05563484405
873	0.05559760783
874	0.05556522122
875	0.05553369255
876	0.05548142826
877	0.05544242116
878	0.0554066449
879	0.05535280025
880	0.05530396414
881	0.05525487059
882	0.05521271771
883	0.05518366801
884	0.05511181314
885	0.05505483844
886	0.05500016078
887	0.05495732014
888	0.05491421591
889	0.05486670929
890	0.0548226342
891	0.05478551445
892	0.05474027296
893	0.05467882531
894	0.05462053525
895	0.05457129652
896	0.05450384456
897	0.05449550621
898	0.0544546339
899	0.0544123316
900	0.05435208154
901	0.05432017525
902	0.05428630917
903	0.05423026817
904	0.05417635987
905	0.05412893169
906	0.05406378872
907	0.05401748137
908	0.0539975471
909	0.05395470728
910	0.05391381182
911	0.05387497686
912	0.05383796211
913	0.05382476587
914	0.0537953861
915	0.05375332965
916	0.05370851933
917	0.0536710518
918	0.05360477424
919	0.05356896041
920	0.05352569607
921	0.05348923503
922	0.05345515049
923	0.05342019266
924	0.0533727648
925	0.05330572803
926	0.05326786394
927	0.0532346747
928	0.05320924806
929	0.05317290706
930	0.05312466552
931	0.05305822696
932	0.05302135856
933	0.05296255164
934	0.05293553485
935	0.05289942301
936	0.05286563893
937	0.05283322786
938	0.05280467822
939	0.05275804876
940	0.05271204916
941	0.05267844869
942	0.05262327535
943	0.05259549533
944	0.05253476826
945	0.0524974793
946	0.05245493567
947	0.05241990967
948	0.05237352566
949	0.05230555382
950	0.05225519513
951	0.05220311992
952	0.05215748436
953	0.05213855011
954	0.05207775686
955	0.0520355854
956	0.05199301276
957	0.05194617753
958	0.0519014354
959	0.05186085987
960	0.05183791876
961	0.05178238568
962	0.05175942085
963	0.05169894366
964	0.05165238617
965	0.051587296
966	0.05153207579
967	0.05150216963
968	0.05148739896
969	0.05144275651
970	0.05138494479
971	0.05135658178
972	0.05129646194
973	0.05126081098
974	0.05125166392
975	0.05121427368
976	0.05119092343
977	0.05116502366
978	0.05112353875
979	0.05108355849
980	0.05103422625
981	0.05098048224
982	0.0509273337
983	0.05090446092
984	0.05086164632
985	0.0508130545
986	0.05077749923
987	0.05073135247
988	0.05067944266
989	0.05065233143
990	0.05059588462
991	0.05055187155
992	0.05050256217
993	0.05045633536
994	0.05040216196
995	0.05036307077
996	0.05031760291
997	0.0502682958
998	0.05022455678
999	0.05018732468
